canonical_name,market_prices,min_price,max_price,price_diff,price_diff_percent,cheapest_market,most_expensive_market,num_markets
53000 bha philips sac sekillendirici tarak,"carrefour: 3299, migros: 599.95",599.95,3299.0,2699.05,449.8791694641113,migros,carrefour,2
150 addiction deodorant erkek ml privacy,"carrefour: 629.9, marketpaketi: 114.9",114.9,629.9,515.0,448.21581840515137,marketpaketi,carrefour,2
150 bakery g gevregi gourmet selanik,"migros: 374.9, sokmarket: 69, carrefour: 85",69.0,374.9,305.9,443.3333396911621,sokmarket,migros,3
360 3lu bardag cc desenli geometrik lav mesrubat terra,"carrefour: 79.99, sokmarket: 14.95, mopas: 80.45, migros: 49.95",14.95,80.45,65.5,438.12708854675293,sokmarket,mopas,4
200 g gurumen saksuka,"carrefour: 569.9, migros: 106.75",106.75,569.9,463.15002,433.8642120361328,migros,carrefour,2
boyama ckartmal kitab lol surprise,"carrefour: 13.2, migros: 69.95",13.2,69.95,56.749996,429.92420196533203,carrefour,migros,2
500 buz by cozucu expert fakir ml,"sokmarket: 34.95, carrefour: 184.9",34.95,184.9,149.95,429.0414810180664,sokmarket,carrefour,2
350 beypazar g makarnas mercimek yesil,"sokmarket: 99.95, carrefour: 18.9, marketpaketi: 89, mopas: 69.95",18.9,99.95,81.049995,428.83596420288086,carrefour,sokmarket,4
805020 azur buharl dst philips serisi utu,"carrefour: 629.45, migros: 3299.95",629.45,3299.95,2670.5,424.25928115844727,carrefour,migros,2
7 canl color kg matik peros renkler,"migros: 62.95, marketpaketi: 225, carrefour: 329.9, mopas: 91.95",62.95,329.9,266.94998,424.066686630249,migros,carrefour,4
250 dogranms g hazr krmz lahana migros yemeye,"migros: 19.95, mopas: 103.42",19.95,103.42,83.47,418.39599609375,migros,mopas,2
122 antep fstg g kavrulmus tadm,"carrefour: 128, mopas: 25.25, migros: 84.95, sokmarket: 32.95",25.25,128.0,102.75,406.93068504333496,mopas,carrefour,4
150 baharatl boy cerezi cerezza dev domates g msr parti sosu,"migros: 46.75, mopas: 55.15, sokmarket: 10.95, carrefour: 47.95",10.95,55.15,44.2,403.6530017852783,sokmarket,mopas,4
50 75 kagd memo mm noki not x yapskanl yesil,"migros: 84.95, carrefour: 16.99",16.99,84.95,67.96,400.0,carrefour,migros,2
500 algida cikolatal dondurma maras ml sade usulu ve,"sokmarket: 149.9, carrefour: 30, mopas: 34.5",30.0,149.9,119.899994,399.6666431427002,carrefour,sokmarket,3
1 bugday kg soke tam un,"sokmarket: 69.9, mopas: 45.95, marketpaketi: 42.5, carrefour: 32.95, migros: 14",14.0,69.9,55.9,399.28572177886963,migros,sokmarket,5
100 dana dilim gr pastrma secme sultan,"migros: 1199, carrefour: 240.5",240.5,1199.0,958.5,398.54469299316406,carrefour,migros,2
500 billur demir g iyotlu mineralli rafine sofra tuz tuzu,"mopas: 31, carrefour: 6.25, sokmarket: 27.9, migros: 6.25",6.25,31.0,24.75,396.00000381469727,migros,mopas,4
50 cikolata gr twix,"marketpaketi: 31, mopas: 25, carrefour: 123.68, migros: 29.9, sokmarket: 33",25.0,123.68,98.68,394.7200059890747,mopas,carrefour,5
40 eti fndk g granola kakao lifalif visne,"migros: 27.95, carrefour: 28, mopas: 137.95",27.95,137.95,110.0,393.5599088668823,migros,mopas,3
200 eral g kokorec kusbas kuzu soslu,"carrefour: 928.9, sokmarket: 189, migros: 199.95",189.0,928.9,739.9,391.48149490356445,sokmarket,carrefour,3
100 g milka oreo tablet white,"migros: 99.9, mopas: 59.95, carrefour: 59.95, marketpaketi: 289.9",59.95,289.9,229.95,383.5696220397949,carrefour,marketpaketi,4
250 etli g macar salam torku,"carrefour: 29.5, mopas: 45.95, marketpaketi: 139.99, migros: 43.95",29.5,139.99,110.490005,374.54240322113037,carrefour,marketpaketi,4
40 5 5li 8 dripesso filtre g g kahve pratik x,"carrefour: 16.9, migros: 79.95",16.9,79.95,63.049995,373.0769157409668,carrefour,migros,2
1690 26 buyusu camasr deterjan gulun ml persil sv ykama,"marketpaketi: 25, carrefour: 34, migros: 114.95, mopas: 39.05",25.0,114.95,89.95,359.79998111724854,marketpaketi,migros,4
2 2032 2032 3 cr dugme duracell li lityum ozel paket pil v,"carrefour: 99.95, sokmarket: 24.95, mopas: 113.8",24.95,113.8,88.850006,356.1122417449951,sokmarket,mopas,3
80 avokado bakm cekirdegi dogann elidor enerjisi ml sac serum uzum ve yag yag,"marketpaketi: 75, sokmarket: 54.9, mopas: 137.95, carrefour: 249.95, migros: 99.95",54.9,249.95,195.04999,355.2823066711426,sokmarket,carrefour,5
104 dondurma gr kornet koska kulah,"sokmarket: 16.5, mopas: 28.7, migros: 75, carrefour: 54.9",16.5,75.0,58.5,354.5454502105713,sokmarket,migros,4
1500 6 adet fndk frema gr kakaolu kremas torku x,"marketpaketi: 280, mopas: 80.45, migros: 62",62.0,280.0,218.0,351.61290168762207,migros,marketpaketi,3
aktivite dikkat dikkat sekillerle,"migros: 180, sokmarket: 39.95",39.95,180.0,140.05,350.5632162094116,sokmarket,migros,2
cekirdek ckarc ezici metaltex sarmsak,"migros: 135.95, carrefour: 269.9, sokmarket: 59.95, mopas: 80.45",59.95,269.9,209.95,350.2084970474243,sokmarket,carrefour,4
canta kapakl organzer pembe,"migros: 44.95, sokmarket: 9.99",9.99,44.95,34.96,349.9499559402466,sokmarket,migros,2
75 annda beyazlatc beyazlk colgate dis macunu ml optic white,"migros: 24.5, mopas: 45.95, sokmarket: 57.5, carrefour: 109.9, marketpaketi: 70",24.5,109.9,85.4,348.57144355773926,migros,carrefour,5
10lu 70 aroma caffe cafissimo crema fine g kahve kapsul tchibo,"marketpaketi: 850, carrefour: 189.9, migros: 189.95",189.9,850.0,660.1,347.60398864746094,carrefour,marketpaketi,3
30 5 ar g grissini mini tohumlu,"migros: 12, carrefour: 53.25",12.0,53.25,41.25,343.75,migros,carrefour,2
10 8 ackat adet chia duru gx lival,"marketpaketi: 65, carrefour: 14.9",14.9,65.0,50.1,336.24160289764404,carrefour,marketpaketi,2
200 24 adet ml sade soda uludag x,"marketpaketi: 65, carrefour: 14.95, mopas: 19.5",14.95,65.0,50.05,334.78260040283203,carrefour,marketpaketi,3
500 agz gargaras listerine ml ml250 nane nane,"carrefour: 59.08, mopas: 172.45, migros: 253.95",59.08,253.95,194.87,329.84087467193604,carrefour,migros,3
180 6 adet cilekli icim icimino ml sut x,"marketpaketi: 45, mopas: 59.95, migros: 14",14.0,59.95,45.95,328.21428775787354,migros,mopas,3
3 3 4lu bcag bcakl bic kadn lady poset pure tras,"carrefour: 64.43, mopas: 67.8, sokmarket: 15.95, marketpaketi: 42.9, migros: 64.95",15.95,67.8,51.850002,325.0783920288086,sokmarket,mopas,5
200 delghts g gun kays kurusu perfect,"marketpaketi: 165, migros: 77.95, carrefour: 38.95",38.95,165.0,126.05,323.62003326416016,carrefour,marketpaketi,3
40 g glutensiz granola mersinli moms yaban yemis,"migros: 44.95, carrefour: 189.9",44.95,189.9,144.95,322.4694013595581,migros,carrefour,2
550 buyuk ekmek gr tost uno,"mopas: 40.2, marketpaketi: 73, carrefour: 46.9, sokmarket: 17.5",17.5,73.0,55.5,317.1428680419922,sokmarket,marketpaketi,4
200 g lezztat profiterol,"sokmarket: 24, migros: 26, carrefour: 89.5, marketpaketi: 100, mopas: 39.95",24.0,100.0,76.0,316.66667461395264,sokmarket,marketpaketi,5
2li 50 beyazlatc cay colgate dis icin kahve kullanclar macunu ml optic tutun ve white,"marketpaketi: 85, carrefour: 291, mopas: 271.35, sokmarket: 99.5, migros: 70",70.0,291.0,221.0,315.71428775787354,migros,carrefour,5
250 bulask finish hijyen limon makinesi ml temizleyici,"migros: 162.95, carrefour: 49.9, mopas: 206.95",49.9,206.95,157.04999,314.7294282913208,carrefour,mopas,3
1 cappy icecek l pet portakall pulpy,"migros: 12, marketpaketi: 45, carrefour: 49.5",12.0,49.5,37.5,312.5,migros,carrefour,3
200 cibus g grano padano parmesan peyniri,"migros: 128, carrefour: 526.5",128.0,526.5,398.5,311.328125,migros,carrefour,2
15 hytech hyxk ici kulak kulaklk mikrofonlu mobil telefon uyumlu,"migros: 59.95, carrefour: 21.9, sokmarket: 89.95",21.9,89.95,68.049995,310.73057651519775,carrefour,sokmarket,3
340 cikolata fndkl gr granola kelloggs parcackl ve,"mopas: 149.45, carrefour: 36.45, marketpaketi: 125, migros: 36.45",36.45,149.45,113.0,310.0136995315552,carrefour,mopas,4
3 blisterli brite lu ovma scotch teli,"carrefour: 42.2, mopas: 172.45",42.2,172.45,130.25,308.64927768707275,carrefour,mopas,2
12424 boy kucuk lionesse torpusu trnak,"migros: 101.5, sokmarket: 24.9, mopas: 97.7",24.9,101.5,76.6,307.6305150985718,sokmarket,migros,3
325 ac biber g kuhne tursusu,"sokmarket: 29.5, migros: 119.95, mopas: 57.45, carrefour: 119.9",29.5,119.95,90.45,306.6101551055908,sokmarket,migros,4
052 1 akasya della kare l no saks yuvarlak,"migros: 19.95, sokmarket: 4.95",4.95,19.95,15.000001,303.03032398223877,sokmarket,migros,2
2145 33 bahcesi camasr deterjan leylak ml sv tursil ykama,"carrefour: 389.9, mopas: 114.95, sokmarket: 189, marketpaketi: 105, migros: 96.95",96.95,389.9,292.95,302.1660804748535,migros,carrefour,5
650 cikolata g hobby krem ulker,"migros: 80, sokmarket: 19.9",19.9,80.0,60.1,302.01005935668945,sokmarket,migros,2
75 aseptine avokado cire el kremi ml soft vucut yuz,"migros: 80, sokmarket: 19.9",19.9,80.0,60.1,302.01005935668945,sokmarket,migros,2
170 261290 adkg biber dolgulu g halis komili yesil zeytin,"migros: 149.9, carrefour: 37.4",37.4,149.9,112.49999,300.8021116256714,carrefour,migros,2
1 crinky feast kg patates patates,"mopas: 9.97, sokmarket: 10.5, carrefour: 19.9, migros: 39.95",9.97,39.95,29.98,300.7020950317383,mopas,migros,4
10 cagla cm keramika kupa seramik,"migros: 29.95, sokmarket: 119",29.95,119.0,89.05,297.32887744903564,migros,sokmarket,2
200 elmal eti g granola hurmal lifalif,"marketpaketi: 110, migros: 27.95, carrefour: 28",27.95,110.0,82.05,293.55993270874023,migros,marketpaketi,3
160 cevizli dankek gr hindistan kek lokmalk ulker,"migros: 7.5, mopas: 8.65, marketpaketi: 9, sokmarket: 29.5",7.5,29.5,22.0,293.3333396911621,migros,sokmarket,4
baglant ca games kurma kutu oyunu,"carrefour: 469.99, migros: 119.95",119.95,469.99,350.03998,291.8215751647949,migros,carrefour,2
1 250 250 camasr kirec koruyucu makinesi marc ml ml onleyici temizleyici x,"mopas: 72.4, marketpaketi: 90, sokmarket: 25.75, migros: 24.95, carrefour: 23",23.0,90.0,67.0,291.304349899292,carrefour,marketpaketi,5
balmy banyo bebek ciltler hassas sungeri,"migros: 139.95, sokmarket: 49.95, mopas: 195.45",49.95,195.45,145.5,291.2912845611572,sokmarket,mopas,3
130 dr gr kremas oetker pasta vanilyal,"carrefour: 16.5, mopas: 64.35",16.5,64.35,47.85,289.99998569488525,carrefour,mopas,2
black ekstra etkili intense lash maskara maybelline new sensational siyah yelpaze york,"migros: 200, sokmarket: 229, carrefour: 779.9",200.0,779.9,579.9,289.95001316070557,migros,carrefour,3
50 boncuk g pakmaya pasta patlag pembe pirinc susu,"marketpaketi: 69.99, migros: 64.95, mopas: 17.95, carrefour: 62.9",17.95,69.99,52.039997,289.91639614105225,mopas,marketpaketi,4
35 arifoglu g kisnis tane,"migros: 74.95, mopas: 55.15, sokmarket: 19.35",19.35,74.95,55.6,287.3384952545166,sokmarket,migros,3
185 4lu dondurulmus enginar g muti specal,"migros: 29.95, carrefour: 115.9",29.95,115.9,85.95,286.97826862335205,migros,carrefour,2
200 6 beypazar maden ml suyu x,"mopas: 9.75, sokmarket: 37.5",9.75,37.5,27.75,284.6153736114502,mopas,sokmarket,2
750 750 ahsap ahsap ml ml pronto temizleme,"migros: 159.95, mopas: 192, sokmarket: 50, carrefour: 159.9",50.0,192.0,142.0,283.99999141693115,sokmarket,mopas,4
bordo cantas castell duo faber siyah srt,"sokmarket: 249, migros: 949.95, carrefour: 319.99",249.0,949.95,700.95,281.50603771209717,sokmarket,migros,3
150 ciltler dokucu dusta hassas icin krem ml pure tuy veet,"sokmarket: 59, migros: 136.95, carrefour: 224.93, mopas: 96.55",59.0,224.93,165.93,281.237268447876,sokmarket,carrefour,4
200 kopugu ml morfose sac strong ultra,"mopas: 187.4, sokmarket: 49.9, migros: 189.95, carrefour: 94.7",49.9,189.95,140.04999,280.6612968444824,sokmarket,migros,4
500 banyo dus ile jeli luminous makademya ml oils ozleri palmolive sakayk ve yag,"mopas: 114.95, carrefour: 285, marketpaketi: 75, migros: 112.95",75.0,285.0,210.0,279.9999952316284,marketpaketi,carrefour,4
750 boringer cikolatal gr kent sos topping,"marketpaketi: 125, carrefour: 32.9, sokmarket: 59.9",32.9,125.0,92.1,279.9391984939575,carrefour,marketpaketi,3
2li altn castell faber fosforlu gumus kalem metalik,"sokmarket: 24.95, migros: 94, marketpaketi: 35",24.95,94.0,69.05,276.7535209655762,sokmarket,migros,3
1 cilekli dimes icecek karpuz l ve,"migros: 11.95, marketpaketi: 45",11.95,45.0,33.05,276.5690326690674,migros,marketpaketi,2
27 6500 9 ampul beyaz e k led svs w,"sokmarket: 14.95, carrefour: 56.24, mopas: 40.2",14.95,56.24,41.29,276.18730068206787,sokmarket,carrefour,3
15 alc beyazlar goz kg matik peros,"marketpaketi: 345, mopas: 91.95, migros: 96.95",91.95,345.0,253.05,275.20391941070557,mopas,marketpaketi,3
200 fistalora fstg g kavrulmus siirt siirtten tuzlu,"mopas: 59.8, carrefour: 51.95, migros: 193.95",51.95,193.95,142.0,273.33974838256836,carrefour,migros,3
180 6 danone disney kakaolu ml sut x,"carrefour: 69.9, mopas: 22.95, marketpaketi: 70, migros: 18.75",18.75,70.0,51.25,273.3333349227905,migros,marketpaketi,4
800 aly baklava boreklik gr yufka,"migros: 62.45, carrefour: 77.5, mopas: 137.95, sokmarket: 37",37.0,137.95,100.95,272.83782958984375,sokmarket,mopas,4
4 67 bluetooth clip hoparlor ip jbl mavi pembe,"migros: 1299.95, carrefour: 349",349.0,1299.95,950.94995,272.4784851074219,carrefour,migros,2
500 barilla conchiglie g makarna midye mini rigate,"migros: 22.5, carrefour: 15.5, marketpaketi: 57.5",15.5,57.5,42.0,270.9677457809448,carrefour,marketpaketi,3
50 art kahraman kids parca pepee puzzle super,"migros: 129.95, carrefour: 479.9",129.95,479.9,349.95,269.29590702056885,migros,carrefour,2
ambalaj dus knitex krom kutulu seti,"migros: 149.95, carrefour: 40.65",40.65,149.95,109.299995,268.88067722320557,carrefour,migros,2
17 cabuk corba gr knorr kremal tavuk,"sokmarket: 24.5, carrefour: 8.95, mopas: 14.9, marketpaketi: 33",8.95,33.0,24.05,268.7150716781616,carrefour,marketpaketi,4
dana frankfurter kg polonez sosis,"migros: 1290, carrefour: 349.9",349.9,1290.0,940.1,268.6767578125,carrefour,migros,2
400 aloe garnier hyaluronik kusursuz makyaj micellar ml suyu temizleme,"sokmarket: 219.9, migros: 60, carrefour: 149.95",60.0,219.9,159.9,266.49999618530273,migros,sokmarket,3
60 bonheur draje fndk g sutlu,"migros: 250, carrefour: 68.5",68.5,250.0,181.5,264.9635076522827,carrefour,migros,2
2 269 2li buketi cicek glade ipeksi kokusu meyve ml oda otomatik paket sprey vanilya ve yedek yedek,"migros: 179.95, marketpaketi: 145, mopas: 528.95, carrefour: 159.92",145.0,528.95,383.95,264.7931098937988,marketpaketi,mopas,4
400 kolonyas limon ml nemlendiricili pet selin,"mopas: 80.45, marketpaketi: 89.9, migros: 27.95, carrefour: 41.75, sokmarket: 24.9",24.9,89.9,65.0,261.04419231414795,sokmarket,marketpaketi,5
3 4lu at bcag gillette gillette kadn kullan simply tras venus venus,"sokmarket: 169, carrefour: 89.5, migros: 53.95, marketpaketi: 180, mopas: 194.3",53.95,194.3,140.35,260.148286819458,migros,mopas,5
120 5 cig dakikada etsiz g knorr kofte seti,"mopas: 34.45, migros: 29.95, carrefour: 18.65, sokmarket: 9.6",9.6,34.45,24.85,258.8541507720947,sokmarket,mopas,4
500 cay cay gr karali kral rize,"migros: 245, marketpaketi: 68.5",68.5,245.0,176.5,257.66422748565674,marketpaketi,migros,2
300 beyaz cekmeli ceksil cift havlu icten kagt katl mavi rulo rulo,"sokmarket: 77, migros: 119.95, mopas: 55.15, marketpaketi: 59.9, carrefour: 33.95",33.95,119.95,86.0,253.31368446350098,carrefour,migros,5
200 altn ayck g haribo maxi poset,"carrefour: 28.5, migros: 29.45, marketpaketi: 35, sokmarket: 9.95",9.95,35.0,25.05,251.75879001617432,sokmarket,marketpaketi,4
10 215 adet caramel gr kahve karsm latte starbucks x,"sokmarket: 6, migros: 9.5, marketpaketi: 21, carrefour: 14.5",6.0,21.0,15.0,250.0,sokmarket,marketpaketi,4
1 arslan ayran kara l maya,"migros: 27.95, mopas: 97.7",27.95,97.7,69.75,249.5527744293213,migros,mopas,2
2li bezi cam hauss klen mikrofiber,"sokmarket: 34.5, migros: 73.95, carrefour: 119.9, mopas: 111.5",34.5,119.9,85.4,247.53623008728027,sokmarket,carrefour,4
1400 algida cilek kakao keyif ml vanilya,"mopas: 23, carrefour: 79.9, sokmarket: 79.9",23.0,79.9,56.9,247.39131927490234,mopas,sokmarket,3
boy orta petrol plus pp valiz yesili,"carrefour: 1899, sokmarket: 549",549.0,1899.0,1350.0,245.90163230895996,sokmarket,carrefour,2
10lu 180 bardak cc plastik rollup seffaf,"sokmarket: 9.75, mopas: 24.1, migros: 19.95, marketpaketi: 7",7.0,24.1,17.1,244.2857265472412,marketpaketi,mopas,4
351 biskuvi burcak eti g kakaolu patlakl tahl,"marketpaketi: 55, carrefour: 16",16.0,55.0,39.0,243.75,carrefour,marketpaketi,2
300 ball fstk g promosyon susaml,"carrefour: 239.9, migros: 69.95",69.95,239.9,169.95,242.95926094055176,migros,carrefour,2
60 g granola karsk kelloggs meyveli,"carrefour: 36.45, marketpaketi: 125, migros: 36.45",36.45,125.0,88.55,242.93553829193115,migros,marketpaketi,3
100 3 dalin gr klask sabun x,"carrefour: 49.95, migros: 169.95, mopas: 119.55",49.95,169.95,120.0,240.2402400970459,carrefour,migros,3
1 4 aromal fanta gazoz l pet portakal x,"carrefour: 34, migros: 34, sokmarket: 10",10.0,34.0,24.0,240.00000953674316,sokmarket,carrefour,3
15 165 cig durum g g kofte mezzet sos,"migros: 17, sokmarket: 17, mopas: 57.45, carrefour: 49.95",17.0,57.45,40.45,237.94116973876953,sokmarket,mopas,4
200 aycekirdekli bakery galeta gourmet gr lokma unabella,"sokmarket: 25.5, mopas: 45.95, marketpaketi: 85.99, migros: 28.95, carrefour: 41.5",25.5,85.99,60.489998,237.2156858444214,sokmarket,marketpaketi,5
1050 domat g krma organik yesil zertum zeytin,"migros: 119, carrefour: 399.95",119.0,399.95,280.95,236.0924482345581,migros,carrefour,2
14 165 3 4 araclar cars karakter mm tekli x x,"carrefour: 299.99, migros: 89.95",89.95,299.99,210.04,233.50751399993896,migros,carrefour,2
2 lt msrozu srma yag,"carrefour: 105.95, migros: 349.95",105.95,349.95,244.00002,230.29732704162598,carrefour,migros,2
14 19 29 57 cm evmoni kab kilitli litre saklama x x,"sokmarket: 49.95, migros: 164.95",49.95,164.95,115.0,230.2302360534668,sokmarket,migros,2
180 6 adet icim icimino ml muzlu sut x,"mopas: 45.95, marketpaketi: 45, migros: 14, carrefour: 13.95",13.95,45.95,32.0,229.39069271087646,carrefour,mopas,4
360 dr gr helvas irmik oetker,"marketpaketi: 29, migros: 54.5, carrefour: 27.25, mopas: 39.17, sokmarket: 89.5",27.25,89.5,62.25,228.44035625457764,carrefour,sokmarket,5
10 20 30 cm eva flynet muzik net renk simli x yapskanl,"carrefour: 12.5, sokmarket: 7, mopas: 22.97, migros: 10",7.0,22.97,15.969999,228.1428575515747,sokmarket,marketpaketi,5
18 75 adet atstrmalk gr probis ulker x,"mopas: 20.7, migros: 54, marketpaketi: 20, sokmarket: 59, carrefour: 18",18.0,59.0,41.0,227.77776718139648,carrefour,sokmarket,5
350 ada ada badem gda gda glutensiz gr guzel guzel unu yerli,"migros: 495, carrefour: 151.9",151.9,495.0,343.1,225.8723020553589,carrefour,migros,2
blister flut kopuk,"sokmarket: 42.95, migros: 139.95",42.95,139.95,97.0,225.84400177001953,sokmarket,migros,2
110 bal elma g gerber havuc kabag organik puresi yulaf,"migros: 109.95, carrefour: 33.9",33.9,109.95,76.049995,224.33626651763916,carrefour,migros,2
370 antep cografi fstkl g galez isaretli katmer,"migros: 199.95, carrefour: 647.5",199.95,647.5,447.55,223.8309621810913,migros,carrefour,2
100 32 beta demlik g poset qualty selected tea x,"migros: 129.95, marketpaketi: 420",129.95,420.0,290.05,223.20122718811035,migros,marketpaketi,2
57 cikolata eti g karamelli kare patlakl,"carrefour: 45, migros: 14",14.0,45.0,31.0,221.42856121063232,migros,carrefour,2
arkalkl house leva minderi sandalye sunger,"sokmarket: 59.95, migros: 189.95",59.95,189.95,130.0,216.8473720550537,sokmarket,migros,2
bask gunlugu kara kopek tangonun yeni,"sokmarket: 25, carrefour: 77.9, migros: 26",25.0,77.9,52.9,211.60001754760742,sokmarket,carrefour,3
10lu hisset okey prezervatif ultra,"marketpaketi: 186.45, sokmarket: 185, mopas: 160.95, migros: 142.95, carrefour: 59.9",59.9,186.45,126.549995,211.2687587738037,carrefour,marketpaketi,5
4 80 a art defter kapak kareli pp spiralli style yaprak,"carrefour: 13.74, migros: 16.95, marketpaketi: 30.94, sokmarket: 9.95",9.95,30.94,20.990002,210.95478534698486,sokmarket,marketpaketi,4
100 32 adet beta cay cay dem demlik gr kzl poset x,"marketpaketi: 75, carrefour: 232.9",75.0,232.9,157.9,210.53333282470703,marketpaketi,carrefour,2
76 corbas gr klasik knorr mercimek,"carrefour: 42.95, sokmarket: 13.9, mopas: 28.7, marketpaketi: 31.99",13.9,42.95,29.050001,208.9928150177002,sokmarket,carrefour,4
200 8 baby besin ek g hero pekmezli peynirli sutlu tahll,"migros: 61, carrefour: 54.75, sokmarket: 169, mopas: 126.45",54.75,169.0,114.25,208.67578983306885,carrefour,sokmarket,4
100 g kusburnu siha,"carrefour: 14, marketpaketi: 39.99, migros: 43",14.0,43.0,29.0,207.14285373687744,carrefour,migros,3
100 50 50 bebekler dogal gunes icin kremi ml siveno spf,"carrefour: 649.9, migros: 212",212.0,649.9,437.90002,206.5566062927246,migros,carrefour,2
70 bitter boringer cikolata g kent parca,"marketpaketi: 300, carrefour: 97.9",97.9,300.0,202.1,206.43513202667236,carrefour,marketpaketi,2
2 bayezit kg salamura yaprak,"sokmarket: 119.9, mopas: 143.72, carrefour: 159.9, migros: 367",119.9,367.0,247.1,206.08839988708496,sokmarket,migros,4
15 beyazlar camasr derinlemesine deterjan icin karbonat kg limon renkliler rinso temizlik toz ve ve,"marketpaketi: 110, mopas: 121.85, migros: 304.95, carrefour: 99.75",99.75,304.95,205.20001,205.7142972946167,carrefour,migros,4
